date;time;strategy;ticker;reasoning
2026-01-05;08:15;short;CL_F;crude oil futures weakening on supply expectations and technical pressure.Â
2026-01-05;08:15;short;XAGUSD;silver peaked then pulled back, technicals point to correction.Â
2026-01-05;08:15;short;USDJPY;FX showing US dollar capped and mixed risk appetite - short yen weakness.Â
2026-01-05;08:15;short;VIX;volatility index extremely low with asymmetric upside risk, anticipate repricing.Â
2026-01-07;08:15;short;NIKKEI225;Asian index shows mixed macro sentiment and Asian energy stocks lag, downside tilt.Â
2026-01-07;08:15;short;EURUSD;technical indicators in short frames signal bearish continuation after resistance rejection.Â
2026-01-13;08:16;short;USD/JPY;Yen weakness extreme but corrective risk rising as carry unwinds into key data, topside rejection pressure.Â
2026-01-15;08:16;short;SPY;U.S. equities slumping on bank earnings weakness and tech sell?off, short bias persists.Â
2026-01-15;08:16;short;QQQ;Nasdaq/tech exposure losing momentum on broad tech declines and rotation out of growth.Â
2026-01-15;08:16;short;C;Citigroup (C) - Bank earnings disappointment dragging financial stocks lower.Â
2026-01-15;08:16;short;EURUSD;FX pair in descending channel with technical bearish structure.Â
2026-01-16;08:16;short;ES=F;S&P 500 E?mini futures (broader risk?off bias after weaker commodities and cautious risk sentiment in Asia).Â
2026-01-16;08:16;short;N225;Nikkei 225 Index (technical and fundamental bearish signals amid tightening BOJ hawkish bets).Â
2026-01-16;08:16;short;CL=F;WTI Crude Oil (failed breakout and short?term bearish technical setup).Â
2026-01-16;08:16;short;ASML;ASML Holding NV (European tech/semiconductor exposure vulnerable to risk?off flows after global equities shift lower).Â
2026-01-18;08:15;short;SPY;macro risk-off pressure, large caps lag on mixed global sentiment and rotation out of growth.Â
2026-01-18;08:15;short;WTI;bearish technical channel with supply surplus outlook and recent oil slide on easing geopolitical risk.Â
2026-01-18;08:15;short;XLF;financials underperform after bank earnings weakness and equity downdrafts.Â
2026-01-18;08:15;short;EUR/USD;chart momentum bearish with pullback resistance intact.Â
2026-01-18;08:15;short;BTC/USD;technical bearish momentum with breakdown risk toward support.Â
2026-01-19;08:15;short;ES_F;S&P 500 E?mini futures - global risk off after Trumpâ€™s tariff threat on Europe weakens sentiment.Â
2026-01-19;08:15;short;NQ_F;Nasdaq 100 E?mini futures - tech and growth are under pressure as futures slide on tariff and risk aversion.Â
2026-01-19;08:15;short;C;Citigroup - stock falling on recent earnings miss and bank sector weakness.Â
2026-01-19;08:15;short;BAC;Bank of America - banking sector weakness persists after mixed earnings and regulatory pressure.Â
2026-01-20;08:15;short;ES_F;S&P 500 E-mini futures - global equities sliding on renewed tariff/tension risk and risk?off flows.Â
2026-01-20;08:15;short;NQ_F;Nasdaq 100 E-mini futures - technical bearish and sell pressure as trade war risk drags tech sentiment.Â
2026-01-20;08:15;short;BAS.DE;BASF - stock down after analyst warning on weak volumes and pricing weakening sector outlook.Â
2026-01-20;08:15;short;DAX;Germany 40 index - European markets falling on tariff escalation fears and risk aversion.Â
2026-01-20;08:15;short;EURUSD;Euro vs US dollar - euro weakening on risk aversion while dollar safe?haven bids spike volatility.Â
2026-01-21;08:15;short;ES_F;S&P 500 E?mini â€“ equity futures sliding on global risk?off after tariff and geopolitical shock.Â
2026-01-21;08:15;short;NQ_F;Nasdaq 100 E?mini â€“ tech weakness amid broader selloff and bearish momentum in software space.Â
2026-01-21;08:15;short;EURUSD;Euro vs US Dollar â€“ technical RSI/MACD bearish beneath key levels on risk aversion flows.Â
2026-01-21;08:15;short;WTI;Crude Oil â€“ oil under pressure in risk?off trades, bearish short?term supply/demand signals.Â
2026-01-21;08:15;short;ZARUSD;South African rand vs USD â€“ EM currency weakening on risk?off sentiment and capital shifts.Â
2026-01-23;08:15;short;ES_F;S&P 500 e?mini (bearish pressure lingering on global risk?off from geopolitical policy uncertainty).Â
2026-01-23;08:15;short;NQ_F;Nasdaq 100 e?mini (tech sector vulnerability after tariff/friction noise and breakdown signals).Â
2026-01-23;08:15;short;EURUSD;Euro vs US Dollar (technical strong sell on short horizons amid U.S. dollar fluctuations).Â
2026-01-23;08:15;short;WTI;Crude Oil futures (prices slid ~2%, bearish short?term supply build risk).Â
2026-01-23;08:15;short;ZARUSD;South African rand vs USD (EM currency weakening in risk?off flows).Â
2026-01-24;08:15;short;ES_F;S&P 500 e?mini (broader equities under pressure from renewed geopolitical risk and fund outflows)Â
2026-01-24;08:15;short;NQ_F;Nasdaq 100 e?mini (tech and growth sectors show residual weakness from recent selloffs)Â
2026-01-24;08:15;short;USDJPY;US Dollar/Japanese Yen (pair breaking lower on intervention and bearish momentum)Â
2026-01-24;08:15;short;BTCUSD;Bitcoin (technical bearish flag with declining momentum and resistance fail)Â
2026-01-24;08:15;short;USOIL;Crude Oil futures (inventory risk and weak demand cues limiting bullish follow?through)Â
2026-01-26;08:15;short;NQ_F;Nasdaq?100 e?mini (mega?cap tech under sustained selling from macro uncertainty and IMF warnings on tech vulnerability)Â
2026-01-26;08:15;short;WTI;Crude oil futures (energy prices pressured amid risk?off repositioning and slowing demand cues)Â
2026-01-26;08:15;short;EURUSD;Euro vs US dollar (euro weakening on risk?off flows with the USD holding bid in macro stress)Â
2026-01-27;08:15;short;NQH26;Nasdaq 100 e?mini (futures weaker signaling tech sector pullback into open)Â
2026-01-27;08:15;short;USDJPY;FX (yen strength and intervention buzz indicates dollar weakness continuation)Â
2026-01-27;08:15;short;CLH26;Crude Oil futures (technical models showing lower probability of short?term rally after recent trend unwind commentary)Â
2026-01-27;08:15;short;XAUUSD;Gold (stretched rallies into all?time highs prone to profit?taking selloffs)Â
2026-01-28;08:15;short;ES_F;S&P 500 e-mini (futures gap down on risk?off geopolitics and tariff uncertainty with rollover weakness)Â
2026-01-28;08:15;short;FXEUSD;EUR/USD (euro at multi?year highs signals short USD bias but technical mean reversion risk for euro)Â
2026-01-28;08:15;short;MSFT;Microsoft (big cap tech showing topping action ahead of earnings and stretched valuations)Â
2026-01-29;08:16;short;ES_F;S&P 500 e-mini (global markets showing risk?off price action ahead of key event risk with bearish breadth).Â
2026-01-29;08:16;short;NQ_F;Nasdaq 100 e-mini (tech and indices reversed after recent highs and selling pressure in equities).Â
2026-01-29;08:16;short;CL_F;Crude Oil futures (energy prices showing mixed signals with downward pressure on growth expectations).Â
2026-01-29;08:16;short;USDJPY;USD/JPY (continued downside pressure on dollar vs yen with technical triggers for shorts).Â
2026-01-29;08:16;short;XLP;Consumer Staples Select Sector SPDR (relative weakness and defensive rotation could see mean reversion down).Â
2026-01-30;08:15;short;ES_F;S&P 500 e?mini (global risk?off selling pressure on stocks, tech weakness after big cap losses).Â
2026-01-30;08:15;short;MSFT;Microsoft (earnings?driven plunge dragging tech sector and Nasdaq).Â
2026-01-30;08:15;short;XAUUSD;Gold (retested and broke support after sharp reversal from record highs).Â
2026-01-30;08:15;short;BTCUSD;Bitcoin (crypto collapsed on risk?off sentiment and volatile market conditions).Â
2026-01-30;08:15;short;JAKKOMP;Jakarta Composite Index (Jakarta stocks plunged on MSCI downgrade risk and outflows).Â
2026-01-31;08:17;short;ES_F;S&P 500 e?mini (tech earnings risk, recent megacap weakness sets bearish pressure)Â
2026-01-31;08:17;short;XAU24;Gold futures (sharp multi?day plunge from record highs signals distribution and technical breakdown)Â
2026-01-31;08:17;short;SILVER24;Silver futures (extreme sell?off and technical capitulation into key support breach)Â
2026-01-31;08:17;short;USD/JPY;Dollar/Yen (USD weakness narrative likely to resume pressure on cross, bearish momentum)Â
2026-01-31;08:17;short;AUS200;Australia 200 index (commodity market volatility and risk?off sentiment pressuring exposure)Â
2026-02-05;08:16;short;NIKKEI225;Japanese stock index (Asia risk-off sell-off momentum confirmed).Â
2026-02-05;08:16;short;WTI/CL_F;Crude oil futures (sharp commodity slump with crude down on eased geopolitical risk).Â
2026-02-05;08:16;short;XAU/USD;Gold spot (precious metals sliding on strong USD and hawkish policy expectations).Â
2026-02-05;08:16;short;BTCUSD;Bitcoin (crypto risk-off pressure and break below key levels).Â
2026-02-05;08:16;short;AUD/USD;Australian dollar FX (risk sentiment hitting commodity?linked FX and charts showing bearish pressure).Â
2026-02-06;08:16;short;BTCUSD;Bitcoin (crypto plunged double digits with bearish momentum accelerating globally).Â
2026-02-06;08:16;short;NQ_F;Nasdaq 100 futures (tech sell?off dragging equity index futures lower).Â
2026-02-06;08:16;short;XAGUSD;Silver (precious metals collapsed, sharp downtrend intact).Â
2026-02-06;08:16;short;ASX200;ASX 200 index (Australian equity index hit by broad sell?off and sector weakness).Â
2026-02-06;08:16;short;CL_F;Crude oil futures (commodities under pressure from risk?off and lower energy prices).Â
2026-02-09;08:16;short;NQ_F;Nasdaq 100 futures (tech weakness persists amid global sell-off in equities).Â
2026-02-09;08:16;short;CL_F;Crude oil futures (commodities down on easing geopolitical risk and broad risk-off).Â
2026-02-09;08:16;short;GBP/USD;British pound FX pair (pound selling off decisively after BoE move).Â
2026-02-09;08:16;short;XAGUSD;Silver spot (precious metals in deep retreat on slump in commodities).Â
2026-02-09;08:16;short;ASX200;ASX 200 index (Australian market sharply lower in global contagion sell-off).Â
2026-02-12;08:16;short;NQ_F;Nasdaq 100 futures (tech-led selloff persists amid AI valuation fears and weak index closes)Â
2026-02-12;08:16;short;XAGUSD;Silver (metals unwind and continued volatility after heavy liquidation phase)Â
2026-02-12;08:16;short;CL_F;WTI Crude Oil futures (sanctions pressure and discounted Russian supply weigh on pricing)Â
2026-02-12;08:16;short;BTCUSD;Bitcoin (crypto declines tied to global tech rout and risk-off flows)Â
2026-02-12;08:16;short;DAX_F;DAX Index futures (European indices show bearish corrective trend during tech-driven weakness)Â
2026-02-13;08:15;short;NQ_F;Nasdaq 100 futures (global tech selloff accelerating with AI fears and index breaking key averages)Â
2026-02-13;08:15;short;XAGUSD;Silver (recent ~10% plunge with technical support breakdown and high liquidation flows)Â
2026-02-13;08:15;short;CL_F;WTI Crude Oil futures (prices sliding toward second weekly loss amid easing Iran risk and weaker demand outlook)Â
2026-02-13;08:15;short;HSI_F;Hang Seng Index futures (Asian equities dropping sharply as tech weakness spreads regionally)Â
2026-02-13;08:15;short;GC_F;Gold futures (analysts recommend intraday sell-on-rise after breakdown below resistance)Â
2026-02-14;08:15;short;NQ_F;Nasdaq 100 futures (AI disruption fears and CPI risk keep tech under pressure with bearish bias)Â
2026-02-14;08:15;short;XAGUSD;Silver (support levels weakening with growing breakdown risk near key technical zones)Â
2026-02-14;08:15;short;CL_F;WTI Crude Oil futures (price trading below trendline with continued bearish momentum)Â
2026-02-14;08:15;short;GC_F;Gold futures (bearish candlestick reversal and volatility-driven downside risk)Â
2026-02-14;08:15;short;AUD/JPY;FX pair (high directional volatility and prior short bias amid risk-off sentiment)Â
2026-02-15;08:16;short;NQ_F;Nasdaq 100 futures (tech-led selloff accelerating as AI disruption fears push indices below key averages)Â
2026-02-15;08:16;short;AAPL;Apple Inc. (large-cap tech weakness with recent sharp declines contributing to index breakdown)Â
2026-02-15;08:16;short;XAGUSD;Silver (precious metals rout and persistent liquidation pressure signal intraday downside bias)Â
2026-02-15;08:16;short;CL_F;WTI Crude Oil futures (demand concerns and weaker commodity sentiment maintain bearish structure)Â
2026-02-15;08:16;short;IGV;iShares Expanded Tech-Software ETF (software sector deeply negative YTD amid AI-driven sentiment shock)Â
2026-02-16;08:15;short;NQ_F;Nasdaq 100 futures (ongoing tech-led selloff and software weakness driving short-term downside pressure)Â
2026-02-16;08:15;short;XAGUSD;Silver (bearish weekly bias below 79.42 with lower highs and recent sharp metal selloff)Â
2026-02-16;08:15;short;GC_F;Gold futures (recent price drop and consolidation after commodity weakness favors intraday fade setups)Â
2026-02-16;08:15;short;GBP/USD;British Pound FX (speculators increasing net?short positioning signals bearish momentum)Â
2026-02-16;08:15;short;USD/JPY;FX pair (weak dollar trend with falling yields and yen strength tied to risk?off flows)Â
2026-02-17;08:15;short;NQ_F;Nasdaq 100 futures (futures falling, index below key averages amid ongoing AI?driven tech selloff)Â
2026-02-17;08:15;short;XAGUSD;Silver (bearish crossover, repeated intraday drops and continued liquidation pressure)Â
2026-02-17;08:15;short;XAUUSD;Gold (trendline break with bearish weekly bias below 4955 resistance)Â
2026-02-17;08:15;short;USDJPY;FX pair (yen strengthening broadly as risk assets weaken and flows shift defensive)Â
2026-02-17;08:15;short;JP225_F;Nikkei 225 futures (Japanese equities declining after weak GDP and regional risk?off tone)Â
2026-02-18;08:15;short;NQ_F;Nasdaq 100 futures (seasonal February weakness and easing momentum at key support levels)Â
2026-02-18;08:15;short;XAUUSD;Gold (options sentiment extreme with bearish engulfing candles and downside targets forming)Â
2026-02-18;08:15;short;DUOL;Duolingo Inc. (intraday trend under sustained negative control with continued losses)Â
2026-02-18;08:15;short;NZDUSD;FX pair (New Zealand dollar weak after dovish policy outlook and currency drop)Â
2026-02-18;08:15;short;XAGUSD;Silver (lower highs and liquidation pressure signaling further short-term weakness)Â
2026-02-19;08:15;short;NQ_F;Nasdaq 100 futures (futures showing selling pressure with technical resistance and fragile sentiment after AI-driven volatility)Â
2026-02-19;08:15;short;XAUUSD;Gold (bearish engulfing structures and extreme options positioning targeting deeper correction)Â
2026-02-19;08:15;short;DUOL;Duolingo Inc. (price under medium-term negative control with continued intraday downside trend)Â
2026-02-19;08:15;short;GBPUSD;FX pair (sterling weak near monthly lows as dollar strengthens on hawkish Fed tone)Â
2026-02-19;08:15;short;USOIL;WTI Crude Oil (geopolitical spikes risk fade trades with short-term overextension after price jump)Â
2026-02-20;08:15;short;NQ_F;Nasdaq 100 futures (global risk-off tone and tech-heavy indices pressured as stocks slide on geopolitical stress)Â
2026-02-20;08:15;short;XAUUSD;Gold (extreme bearish options positioning with analysts targeting deeper correction levels)Â
2026-02-20;08:15;short;XAGUSD;Silver (precious metals analysis signals further downside after volatile selloff structure)Â
2026-02-20;08:15;short;AUDUSD;FX pair (stronger dollar trend amid geopolitical tension and hawkish rate outlook pressures risk currencies)Â
2026-02-20;08:15;short;JP225_F;Nikkei 225 futures (Asian equities falling with tech-led weakness and deteriorating sentiment)Â
2026-02-21;08:15;short;NQ_F;Nasdaq 100 futures (tech sector rotation and repeated selloff cycles keep intraday downside pressure elevated)Â
2026-02-21;08:15;short;XAGUSD;Silver (precious metals funds seeing outflows and prior sharp liquidation signal weak short?term structure)Â
2026-02-21;08:15;short;DXY;US Dollar Index (rally losing momentum below key resistance with broader bearish trend intact)Â
2026-02-21;08:15;short;CL_F;WTI Crude Oil futures (oversupply outlook and weakening commodity trend favor downside bias)Â
2026-02-21;08:15;short;HG_F;Copper futures (currency pressure and macro uncertainty weighing on industrial metals sentiment)Â
2026-02-22;08:15;short;NQ_F;Nasdaq 100 futures (ongoing tech-led selloff and AI disruption fears sustaining downside pressure)Â
2026-02-22;08:15;short;XAGUSD;Silver (multi?week decline and liquidation trend after sharp volatility signals weak intraday structure)Â
2026-02-22;08:15;short;XAUUSD;Gold (precious metals falling during risk?off equity moves and stronger dollar pressure)Â
2026-02-22;08:15;short;USDJPY;FX pair (yen strength keeps bearish tone after multi?session decline)Â
2026-02-22;08:15;short;HG_F;Copper futures (industrial metals sentiment fragile amid global risk?off and equity weakness)Â
2026-02-23;08:15;short;NQ_F;Nasdaq 100 futures (US futures falling amid tariff shock and tech weakness)Â
2026-02-23;08:15;short;USOIL;WTI Crude Oil (rejection from highs with demand cuts and oversupply pressure)Â
2026-02-23;08:15;short;GBPJPY;FX pair (yen strength and falling EMA create downside bias)Â
2026-02-23;08:15;short;BTCUSD;Bitcoin (risk-off flows and regulatory fears pushing crypto lower)Â
2026-02-23;08:15;short;ASX200_F;ASX 200 futures (regional equities sliding after tariff volatility and tech selloff)Â
2026-02-24;08:15;short;NQ_F;Nasdaq 100 futures (software and tech hit by AI disruption fears and tariff volatility driving index selloff)Â
2026-02-24;08:15;short;CRM;Salesforce Inc. (software sector under heavy liquidation as AI spending concerns pressure valuations)Â
2026-02-24;08:15;short;BTCUSD;Bitcoin (risk assets weakening with tariff shock and momentum?factor unwind)Â
2026-02-24;08:15;short;EURUSD;FX pair (stronger dollar supported by safe?haven flows and trade uncertainty)Â
2026-02-24;08:15;short;ASX200_F;ASX 200 futures (bearish reversal near highs with global equity sentiment deteriorating)Â
2026-02-25;08:15;short;NQ_F;Nasdaq 100 futures (AI?driven selloff narrative and ongoing rotation away from mega?cap tech keep downside pressure)Â
2026-02-25;08:15;short;EURUSD;FX pair (pair remains in short?term downtrend with bearish targets below current range)Â
2026-02-25;08:15;short;XAUUSD;Gold (bearish reversal pattern forming on daily chart despite volatility)Â
2026-02-25;08:15;short;BTCUSD;Bitcoin (risk assets vulnerable amid tariff uncertainty and tech?led volatility)Â
2026-02-25;08:15;short;HG_F;Copper futures (macro uncertainty and equity rotation weaken industrial?metal sentiment)Â
2026-02-26;08:15;short;NQ_F;Nasdaq 100 futures (tariff escalation and AI disruption fears continue to pressure tech momentum)Â
2026-02-26;08:15;short;EURUSD;FX pair (short?term downtrend intact with downside targets under key support zones)Â
2026-02-26;08:15;short;DXY;US Dollar Index (rejection near resistance suggests swing?high formation and intraday weakness)Â
2026-02-26;08:15;short;XAGUSD;Silver (precious metals volatility after tariff shocks creates corrective downside risk)Â
2026-02-26;08:15;short;CL_F;WTI Crude Oil futures (inventory surplus and double?top risk amid Iran talks bias price lower)Â
2026-02-27;08:15;short;NVDA;Nvidia (share price down sharply post?earnings showing technical breakdown into negative price action)Â
2026-02-27;08:15;short;SOX;Semiconductor index ETF (sector slump with broad chip equities falling on profit?taking)Â
2026-02-27;08:15;short;CL_F;WTI Crude Oil futures (oil selling pressure re?emerging amid lack of breakthrough in geopolitical talks)Â
2026-02-27;08:15;short;EURUSD;Euro vs US Dollar (FX showing short bias with dollar strength on risk aversion)Â
2026-02-27;08:15;short;COPPER_F;Copper futures (industrial metals weakness persists from earlier commodity slump)Â
2026-02-28;08:15;short;ES_F;S&P 500 futures (global equities showing weakness on tariff and AI worries)Â
2026-02-28;08:15;short;CL_F;WTI crude futures (oil pulled back from resistance after spike on geopolitical news)Â
2026-02-28;08:15;short;XAUUSD;Gold spot (momentum fading with RSI nearing bearish thresholds)Â
2026-02-28;08:15;short;USDJPY;FX pair (risk?off flows support yen strength and dollar retracement)Â
2026-02-28;08:15;short;AAPL;Apple Inc (recent heavy sector selling with MACD and RSI trending down)Â
2026-03-02;08:16;short;NQ_F;Nasdaq 100 futures (index testing lower technical support with downside risk active)Â
2026-03-02;08:16;short;ES_F;S&P 500 futures (futures below key pivot, sell?off pressure remains)Â
2026-03-02;08:16;short;USDX;US Dollar Index (rejection at resistance signals short bias)Â
2026-03-02;08:16;short;CL_F;WTI Crude Oil futures (geopolitical oil spike news followed by technical exhaustion)Â
2026-03-02;08:16;short;EURUSD;EUR/USD FX (short?term bearish structure below confluence support)Â
2026-03-04;08:15;short;NVDA;NVIDIA Corp (failed breakout and tech weakness as equity selloff spreads)Â
2026-03-04;08:15;short;UAL;United Airlines (airlines pressured by rising oil costs and travel demand risk)Â
2026-03-04;08:15;short;DAL;Delta Air Lines (sector selling on fuel spike and geopolitical disruption)Â
2026-03-04;08:15;short;KOSPI;Korea Composite Index (sharp equity rout amid energy shock and capital outflows)Â
2026-03-04;08:15;short;EURUSD;Euro vs US Dollar (continuing short?term downtrend with risk?off dollar demand)Â
2026-03-06;08:15;short;AAL;American Airlines (airlines falling as fuel costs surge from Middle East oil shock)Â
2026-03-06;08:15;short;UAL;United Airlines (sector-wide airline selloff tied to higher jet fuel and travel disruption risk)Â
2026-03-06;08:15;short;ES_F;S&P 500 Futures (broad equity sentiment bearish amid war-driven inflation fears)Â
2026-03-06;08:15;short;EURUSD;Euro vs US Dollar (risk-off flows favor USD while European growth outlook weakens)Â
2026-03-06;08:15;short;NIKKEI;Nikkei 225 Index (Asian equities pressured as global conflict drives risk aversion)Â
2026-03-07;08:16;short;UAL;United Airlines (airlines dropping on oil shock and rising operating costs)Â
2026-03-07;08:16;short;SPX;S&P 500 Index (equities pressured by oil spike, weak jobs data, and geopolitical risk)Â
2026-03-07;08:16;short;EURUSD;Euro vs US Dollar (triangle breakdown risk with persistent bearish momentum)Â
2026-03-07;08:16;short;BTCUSD;Bitcoin (risk?off environment with recent sharp decline during macro volatility)Â
2026-03-08;08:15;short;AAL;American Airlines (airline margins pressured by jet fuel spike from Middle East conflict)Â
2026-03-08;08:15;short;UAL;United Airlines (sector selloff as oil surge raises operating costs and travel disruption risk)Â
2026-03-08;08:15;short;IAG.L;International Airlines Group (European airline exposure to fuel shock and travel uncertainty)Â
2026-03-08;08:15;short;RTY_F;Russell 2000 Futures (small caps weakest during inflation shocks and risk?off macro)Â
2026-03-08;08:15;short;EURUSD;Euro vs US Dollar (risk?off flows favor USD amid geopolitical and inflation pressure)Â
2026-03-09;08:15;short;AAL;American Airlines (airline margins pressured by jet fuel surge and travel disruption risk)Â
2026-03-09;08:15;short;UAL;United Airlines (sector selling as oil above $100 sharply raises fuel costs)Â
2026-03-09;08:15;short;DAL;Delta Air Lines (airline stocks under pressure during Middle East conflict and energy shock)Â
2026-03-09;08:15;short;NIKKEI;Nikkei 225 Index (Asian equities falling amid oil spike and global risk-off sentiment)Â
2026-03-09;08:15;short;EURJPY;Euro vs Japanese Yen (risk-off flows favor JPY while euro exposed to energy shock)Â
2026-03-10;08:15;short;AAL;American Airlines (airline equities under pressure as oil spike raises jet?fuel costs and compresses margins)Â
2026-03-10;08:15;short;UAL;United Airlines (sector bearish after airlines enter selloff tied to unhedged fuel exposure)Â
2026-03-10;08:15;short;IAG.L;International Airlines Group (European airline shares sliding on oil shock and route disruption risk)Â
2026-03-10;08:15;short;NIKKEI;Nikkei 225 Index (Asian equities weak amid geopolitical escalation and energy?driven inflation fears)Â
2026-03-10;08:15;short;EURUSD;Euro vs US Dollar (risk?off flows and energy?shock exposure weigh on euro)Â
2026-03-11;08:15;short;AAL;American Airlines (airline stocks falling as oil above $100 raises jet?fuel costs and margins compress)Â
2026-03-11;08:15;short;UAL;United Airlines (sector in sustained downtrend as Middle East conflict drives fuel cost shock)Â
2026-03-11;08:15;short;JBLU;JetBlue Airways (recent selloff tied to fuel spike and weakening travel demand expectations)Â
2026-03-11;08:15;short;NIKKEI;Nikkei 225 Index (Asian equities pressured by oil volatility and geopolitical risk)Â
2026-03-11;08:15;short;SPX;S&P 500 Index (global equities fragile as oil shock and shipping disruptions increase recession risk)Â
2026-03-12;08:16;short;AAL;American Airlines (airline sector breaking down as oil spike above $100 sharply raises fuel costs)Â
2026-03-12;08:16;short;UAL;United Airlines (airline industry in sustained selloff with technical breakdown after oil shock)Â
2026-03-12;08:16;short;DAL;Delta Air Lines (airlines broadly pressured by war?driven oil surge and travel disruption risk)Â
2026-03-12;08:16;short;NIKKEI;Nikkei 225 Index (Asian equities falling as shipping attacks push oil higher and trigger risk?off)Â
2026-03-12;08:16;short;SPX;S&P 500 Index (global equities weakening as oil spike and geopolitical escalation pressure risk assets)Â
2026-03-13;08:15;short;AAL;American Airlines (airline sector in bear market as oil spike above $100 sharply raises fuel costs)Â
2026-03-13;08:15;short;UAL;United Airlines (persistent airline selloff tied to Middle East conflict and jet?fuel shock)Â
2026-03-13;08:15;short;XLY;Consumer Discretionary Select Sector SPDR ETF (energy shock pressures discretionary spending and travel demand)Â
2026-03-13;08:15;short;EWJ;iShares MSCI Japan ETF (Asian equities weakening as war?driven oil surge reduces growth expectations)Â
2026-03-13;08:15;short;EURUSD;Euro vs US Dollar (risk?off flows strengthening USD amid geopolitical conflict and inflation fears)Â
2026-03-14;08:16;short;AAL;American Airlines (airline stocks under pressure as oil spike from Middle East conflict drives fuel-cost shock)Â
2026-03-14;08:16;short;UAL;United Airlines (sector-wide bearish momentum after crude surge and travel disruption fears)Â
2026-03-14;08:16;short;QQQ;Invesco QQQ Trust (tech-heavy index weakening amid broad equity selloff linked to energy-driven inflation risk)Â
2026-03-14;08:16;short;EWJ;iShares MSCI Japan ETF (Asian equities pressured by oil shock and global risk-off flows)Â
2026-03-14;08:16;short;EURUSD;Euro vs US Dollar (risk-off environment strengthening USD while energy-import exposure weighs on euro)Â
2026-03-15;08:15;short;AAL;American Airlines (airline sector in bear market as oil above $100 sharply raises jet?fuel costs)Â
2026-03-15;08:15;short;UAL;United Airlines (continued downside momentum with travel demand risk from war?driven fuel shock)Â
2026-03-15;08:15;short;DAL;Delta Air Lines (airlines broadly selling off as higher crude compresses margins and threatens capacity)Â
2026-03-15;08:15;short;SPY;SPDR S&P 500 ETF Trust (broad equities pressured by oil spike, geopolitical escalation, and risk?off flows)Â
2026-03-15;08:15;short;EWJ;iShares MSCI Japan ETF (oil shock and shipping disruption from Hormuz crisis weigh on import?dependent Asian economies)Â
2026-03-17;08:15;short;AAL;American Airlines (jet?fuel shock from oil above $100 and travel sector selling pressure)Â
2026-03-17;08:15;short;UAL;United Airlines (airline index underperforming as fuel costs surge during Hormuz crisis)Â
2026-03-17;08:15;short;EWJ;iShares MSCI Japan ETF (oil?import?dependent Asian equities weakening amid energy supply disruption)Â
2026-03-17;08:15;short;NIKKEI;Nikkei 225 Index (regional equity weakness as crude rebounds near $100 and risk?off sentiment grows)Â
2026-03-17;08:15;short;SPY;SPDR S&P 500 ETF Trust (equity futures pointing lower with geopolitical escalation and higher oil)Â
2026-05-07;08:15;short;NQ;Nasdaq 100 Index (AI-driven melt-up with crowded positioning and deteriorating breadth)Â
2026-05-07;08:15;short;EURJPY;Euro vs Japanese Yen (yen intervention risk rising after sharp JPY weakness)Â
2026-05-07;08:15;short;ZN;US 10Y Treasury Note Futures (higher-for-longer Fed expectations remain bearish for bonds)Â
2026-05-07;08:15;short;HG;Copper Futures (global growth slowdown concerns and weakening industrial demand signals)Â
2026-05-08;08:15;short;ARM;Â Arm HoldingsÂ (post-earnings weakness and failed momentum continuation after AI rally)Â
2026-05-08;08:15;short;DAX;German DAX Index (Europe remains highly exposed to energy and inflation shocks)Â
2026-05-08;08:15;short;ZN;US 10Y Treasury Note Futures (yields breaking higher keeps pressure on duration trades)Â
2026-05-08;08:15;short;EURUSD;Euro vs US Dollar (energy vulnerability and weaker European macro backdrop)Â
2026-05-08;08:15;short;CL;WTI Crude Oil Futures (Iran deal optimism triggered breakdown from recent spike highs)Â
2026-05-09;08:15;short;RTY;Russell 2000 Index (small caps pressured by sticky inflation and higher-for-longer yields)Â
2026-05-09;08:15;short;EURUSD;Euro vs US Dollar (European growth vulnerability and energy exposure remain bearish)Â
2026-05-09;08:15;short;ZN;US 10Y Treasury Note Futures (hawkish repricing and rising inflation expectations continue pressuring bonds)Â
2026-05-09;08:15;short;CL;WTI Crude Oil Futures (peace-deal optimism and failed breakout create downside intraday setup)Â
2026-05-10;08:15;short;SMH;VanEck Semiconductor ETF (semis extremely overbought after strongest multi-week surge since 2009)Â
2026-05-10;08:15;short;CL;WTI Crude Oil Futures (Iran peace-deal optimism continues pressuring oil lower intraday)Â
2026-05-10;08:15;short;ZN;US 10Y Treasury Note Futures (inflation fears and elevated yields remain bearish for bonds)Â
2026-05-10;08:15;short;EURUSD;Euro vs US Dollar (Europe more exposed to energy shock and weak growth backdrop)Â
2026-05-11;08:15;short;TSLA;Â Tesla, Inc.Â (weak China EV demand data and failed rebound below resistance)
2026-05-11;08:15;short;HYG;Â iShares iBoxx $ High Yield Corporate Bond ETFÂ (credit spreads widening as recession pricing accelerates)
2026-05-11;08:15;short;GBPJPY;British Pound vs Japanese Yen (yen strengthening on renewed intervention expectations)
2026-05-11;08:15;short;HG;Copper Futures (China industrial slowdown and breakdown from recent support zone)
2026-05-11;08:15;short;ES;S&P 500 Futures (breadth deterioration and overextended positioning after AI-led rally)
2026-05-12;08:15;short;NKY;Nikkei 225 Index (yen rebound pressure and overheated AI/export positioning)
2026-05-12;08:15;short;AUDUSD;Australian Dollar vs US Dollar (China slowdown concerns weakening commodity-linked FX)
