date;time;strategy;ticker;side;confidence;reasoning
2026-04-28;08:15;longeq;AMZN;long;;Â AmazonÂ (mega-cap tech strength and market leadership)
2026-04-28;08:15;longeq;BP;long;;Â BP plcÂ (energy bid persists on supply uncertainty)
2026-04-28;08:15;longeq;GD;long;;Â General DynamicsÂ (defense inflows on sustained geopolitical risk)
2026-04-28;08:15;longeq;NVDA;long;;Â NVIDIAÂ (continued AI-led momentum in semis)
2026-04-28;08:15;longeq;SHEL;long;;Â Shell plcÂ (oil majors tracking elevated crude)
2026-04-29;08:15;longall;CL=F;long;;WTI Crude Oil Futures (tight supply narrative sustaining intraday upside momentum)
2026-04-29;08:15;longall;DXY;long;;U.S. Dollar Index (risk aversion supporting USD strength)
2026-04-29;08:15;longall;GLD;long;;SPDR Gold Shares (macro uncertainty maintaining safe-haven bid)
2026-04-29;08:15;longall;NVDA;long;;NVIDIA Corp (AI demand momentum driving continued intraday flows)
2026-04-29;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities tracking elevated crude prices)
2026-04-29;08:15;longeq;AVGO;long;;Â BroadcomÂ (AI and semiconductor momentum continuation)
2026-04-29;08:15;longeq;EOG;long;;Â EOG ResourcesÂ (high beta shale exposure to elevated crude)
2026-04-29;08:15;longeq;MSFT;long;;Â MicrosoftÂ (mega-cap tech inflows and AI leadership support)
2026-04-29;08:15;longeq;NOC;long;;Â Northrop GrummanÂ (defense bid persists amid geopolitical tension)
2026-04-29;08:15;longeq;TOT;long;;Â TotalEnergiesÂ (oil strength sustained with ongoing supply constraints)
2026-04-30;08:16;longall;CL=F;long;;WTI Crude Oil Futures (ongoing supply disruption keeps intraday upward pressure)
2026-04-30;08:16;longall;DXY;long;;U.S. Dollar Index (risk-off tone supporting USD strength)
2026-04-30;08:16;longall;GLD;long;;SPDR Gold Shares (persistent geopolitical risk sustaining safe-haven flows)
2026-04-30;08:16;longall;MSFT;long;;Microsoft Corp (AI and cloud momentum driving continued short-term inflows)
2026-04-30;08:16;longall;XLE;long;;Energy Select Sector SPDR Fund (sector strength tracking elevated crude prices)
2026-04-30;08:15;longeq;HAL;long;;Â HalliburtonÂ (oilfield services bid with rising upstream activity)
2026-04-30;08:15;longeq;LHX;long;;Â L3Harris TechnologiesÂ (defense demand tied to geopolitical escalation)
2026-04-30;08:15;longeq;META;long;;Â Meta PlatformsÂ (strong mega-cap tech flows and ad recovery sentiment)
2026-04-30;08:15;longeq;NVDA;long;;Â NVIDIAÂ (continued AI-driven momentum and liquidity inflows)
2026-04-30;08:15;longeq;RDS.A;long;;Â Shell plcÂ (oil volatility and supply risk sustaining intraday upside)
2026-05-01;08:15;longall;AMZN;long;;Amazon.com Inc (earnings-driven momentum and strong retail/cloud flows)
2026-05-01;08:15;longall;CL=F;long;;WTI Crude Oil Futures (continued supply tightness maintaining upward intraday bias)
2026-05-01;08:15;longall;DXY;long;;U.S. Dollar Index (persistent risk-off flows supporting USD strength)
2026-05-01;08:15;longall;GLD;long;;SPDR Gold Shares (macro uncertainty sustaining safe-haven demand)
2026-05-01;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy sector strength tracking crude resilience)
2026-05-01;08:15;longeq;AAPL;long;;Â AppleÂ (mega-cap inflows and earnings-driven momentum)
2026-05-01;08:15;longeq;AVGO;long;;Â BroadcomÂ (AI semiconductor bid remains strong)
2026-05-01;08:15;longeq;COP;long;;Â ConocoPhillipsÂ (crude strength on persistent supply disruption narrative)
2026-05-01;08:15;longeq;RTX;long;;Â RTX CorpÂ (defense continuation on geopolitical risk premium)
2026-05-01;08:15;longeq;SLB;long;;Â SchlumbergerÂ (oil services momentum with elevated drilling outlook)
2026-05-02;08:15;longall;AAPL;long;;Apple Inc (large-cap tech momentum and defensive growth inflows)
2026-05-02;08:15;longall;CL=F;long;;WTI Crude Oil Futures (supply disruption narrative sustaining intraday upside)
2026-05-02;08:15;longall;DXY;long;;U.S. Dollar Index (risk-off tone maintaining USD strength)
2026-05-02;08:15;longall;GLD;long;;SPDR Gold Shares (persistent geopolitical risk supporting safe-haven flows)
2026-05-02;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities tracking elevated oil prices)
2026-05-02;08:15;longeq;AMAT;long;;Â Applied MaterialsÂ (semiconductor equipment strength tracking AI capex cycle)
2026-05-02;08:15;longeq;LMT;long;;Â Lockheed MartinÂ (defense demand persists on elevated geopolitical risk)
2026-05-02;08:15;longeq;NVDA;long;;Â NVIDIAÂ (AI momentum and liquidity concentration remain dominant)
2026-05-02;08:15;longeq;OXY;long;;Â Occidental PetroleumÂ (levered crude exposure amplifies intraday moves)
2026-05-02;08:15;longeq;XOM;long;;Â Exxon MobilÂ (oil bid sustained by ongoing supply-side uncertainty)
2026-05-03;08:15;longall;CL=F;long;;WTI Crude Oil Futures (Hormuz disruption + $120-150 upside risk keeps intraday bid)Â
2026-05-03;08:15;longall;EWY;long;;iShares MSCI South Korea ETF (AI supply chain strength driving EM outperformance)Â
2026-05-03;08:15;longall;QQQ;long;;Invesco QQQ Trust (AI-led tech rally pushing Nasdaq to fresh highs)Â
2026-05-03;08:15;longall;USDJPY;long;;USD/JPY (yen structurally weak despite intervention, oil amplifies pressure)Â
2026-05-03;08:15;longall;XLE;long;;Energy Select Sector SPDR Fund (energy equities supported by sustained oil shock)Â
2026-05-03;08:15;longeq;AMD;long;;Â Advanced Micro DevicesÂ (continued semiconductor strength tied to AI demand)
2026-05-03;08:15;longeq;BP;long;;Â BP plcÂ (energy sector momentum with elevated oil prices)
2026-05-03;08:15;longeq;CVX;long;;Â ChevronÂ (crude supported by persistent geopolitical supply risk)
2026-05-03;08:15;longeq;GOOGL;long;;Â AlphabetÂ (mega-cap tech bid and AI-driven sentiment)
2026-05-03;08:15;longeq;NOC;long;;Â Northrop GrummanÂ (defense inflows on sustained global tensions)
2026-05-04;;daily_sentiment;AAPL;long;58;
2026-05-04;;daily_sentiment;AMD;long;58;
2026-05-04;;daily_sentiment;MU;long;60;
2026-05-04;;daily_sentiment;NVDA;short;55;
2026-05-04;;daily_sentiment;SNDK;short;45;
2026-05-04;;daily_top5;AAPL;long;58;
2026-05-04;;daily_top5;AMD;long;58;
2026-05-04;;daily_top5;MU;long;60;
2026-05-04;;daily_top5;NVDA;long;55;
2026-05-04;;daily_top5;SNDK;long;45;
2026-05-04;08:15;longall;CL=F;long;;WTI Crude Oil Futures (elevated geopolitical risk sustaining bid)
2026-05-04;08:15;longall;ES=F;long;;S&P 500 Futures (momentum continuation from tech-led strength)
2026-05-04;08:15;longall;GLD;long;;SPDR Gold Shares (inflation hedge demand holding intraday flows)
2026-05-04;08:15;longall;NVDA;long;;NVIDIA Corp (AI demand and liquidity concentration driving upside)
2026-05-04;08:15;longall;USDJPY;long;;USD/JPY (rate divergence maintaining USD strength)
2026-05-04;08:15;longeq;LMT;long;;Â Lockheed MartinÂ (defense bid persists with geopolitical overhang)
2026-05-04;08:15;longeq;MSFT;long;;Â MicrosoftÂ (continued mega-cap inflows tied to AI exposure)
2026-05-04;08:15;longeq;NVDA;long;;Â NVIDIAÂ (AI momentum and liquidity concentration intact)
2026-05-04;08:15;longeq;SLB;long;;Â SchlumbergerÂ (services leverage to elevated upstream activity)
2026-05-04;08:15;longeq;XOM;long;;Â Exxon MobilÂ (oil holding highs on supply risk narrative)
2026-05-05;;daily_sentiment;AMZN;long;70;
2026-05-05;;daily_sentiment;DIS;short;62;
2026-05-05;;daily_sentiment;LMT;long;62;
2026-05-05;;daily_sentiment;NVDA;long;68;
2026-05-05;;daily_sentiment;UNP;long;60;
2026-05-05;;daily_top5;AMZN;long;70;
2026-05-05;;daily_top5;DIS;long;62;
2026-05-05;;daily_top5;LMT;long;62;
2026-05-05;;daily_top5;NVDA;long;68;
2026-05-05;;daily_top5;UNP;long;60;
2026-05-05;08:14;longall;CL=F;long;;WTI Crude Oil Futures (Hormuz disruption + supply shock sustaining intraday upside)Â
2026-05-05;08:14;longall;DXY;long;;U.S. Dollar Index (risk-off flows and macro uncertainty supporting USD)Â
2026-05-05;08:14;longall;GLD;long;;SPDR Gold Shares (geopolitical escalation maintaining safe-haven demand)Â
2026-05-05;08:14;longall;US10Y;long;;U.S. 10Y Treasury Yield (rising yields on inflation shock and repricing expectations)Â
2026-05-05;08:14;longall;XLE;long;;Energy Select Sector SPDR Fund (energy sector only consistent outperformer in oil spike)Â
2026-05-05;08:15;longeq;AMZN;long;;Â AmazonÂ (mega-cap rotation with strong cloud/AI sentiment)
2026-05-05;08:15;longeq;CVX;long;;Â ChevronÂ (crude strength persists on supply-side tension)
2026-05-05;08:15;longeq;HAL;long;;Â HalliburtonÂ (oilfield services bid with upstream momentum)
2026-05-05;08:15;longeq;NVDA;long;;Â NVIDIAÂ (AI-driven liquidity concentration remains dominant)
2026-05-05;08:15;longeq;RTX;long;;Â RTX CorpÂ (defense flows on sustained geopolitical risk)
2026-05-06;;daily_sentiment;AMD;long;58;
2026-05-06;;daily_sentiment;AMZN;long;62;
2026-05-06;;daily_sentiment;DIS;short;58;
2026-05-06;;daily_sentiment;NVDA;long;62;
2026-05-06;;daily_sentiment;SPY;long;58;
2026-05-06;;daily_top5;AMD;long;58;
2026-05-06;;daily_top5;AMZN;long;62;
2026-05-06;;daily_top5;DIS;long;58;
2026-05-06;;daily_top5;NVDA;long;62;
2026-05-06;;daily_top5;SPY;long;58;
2026-05-06;08:14;longall;AMD;long;;Advanced Micro Devices Inc (strong AI hardware demand ahead of earnings continuation)Â
2026-05-06;08:14;longall;ES=F;long;;S&P 500 Futures (record highs supported by easing oil and strong earnings)Â
2026-05-06;08:14;longall;EWY;long;;iShares MSCI South Korea ETF (KOSPI breakout fueled by Samsung and AI chip demand)Â
2026-05-06;08:14;longall;QQQ;long;;Invesco QQQ Trust (AI semiconductor momentum driving fresh Nasdaq highs)Â
2026-05-06;08:14;longall;USDJPY;long;;USD/JPY (higher U.S. yield expectations supporting dollar strength)Â
2026-05-06;08:12;longeq;GD;long;;Â General DynamicsÂ (defense sector strength tied to geopolitical escalation)
2026-05-06;08:12;longeq;META;long;;Â Meta PlatformsÂ (AI spending narrative sustaining mega-cap inflows)
2026-05-06;08:12;longeq;MU;long;;Â Micron TechnologyÂ (memory and AI infrastructure momentum continues)
2026-05-06;08:12;longeq;PXD;long;;Â Pioneer Natural ResourcesÂ (energy names bid on renewed crude supply concerns)
2026-05-06;08:12;longeq;TSM;long;;Â Taiwan Semiconductor ManufacturingÂ (chip demand outlook remains strong on AI cycle)
2026-05-07;;daily_sentiment;AMD;short;55;
2026-05-07;;daily_sentiment;MARA;short;62;
2026-05-07;;daily_sentiment;MPWR;long;62;
2026-05-07;;daily_sentiment;NFLX;long;58;
2026-05-07;;daily_sentiment;WBD;short;58;
2026-05-07;;daily_top5;AMD;long;55;
2026-05-07;;daily_top5;MARA;long;62;
2026-05-07;;daily_top5;MPWR;long;62;
2026-05-07;;daily_top5;NFLX;long;58;
2026-05-07;;daily_top5;WBD;long;58;
2026-05-07;08:15;longall;AMD;long;;Advanced Micro Devices (AI chip demand and earnings momentum driving follow-through)Â
2026-05-07;08:15;longall;ES=F;long;;S&P 500 Futures (record highs supported by easing oil and strong earnings breadth)Â
2026-05-07;08:15;longall;EWY;long;;iShares MSCI South Korea ETF (KOSPI breakout powered by Samsung and semiconductor inflows)Â
2026-05-07;08:15;longall;QQQ;long;;Invesco QQQ Trust (Nasdaq strength accelerating on AI-led risk appetite)Â
2026-05-07;08:15;longall;USDJPY;long;;USD/JPY (persistent US yield premium favoring dollar strength intraday)Â
2026-05-07;08:12;longeq;AVGO;long;;Â BroadcomÂ (AI networking demand and semiconductor momentum remain strong)
2026-05-07;08:12;longeq;COP;long;;Â ConocoPhillipsÂ (oil sector supported by tightening supply expectations)
2026-05-07;08:12;longeq;CRM;long;;Â SalesforceÂ (enterprise AI spending narrative supporting software)
2026-05-07;08:12;longeq;LHX;long;;Â L3Harris TechnologiesÂ (defense names attracting flows on geopolitical instability)
2026-05-07;08:12;longeq;UBER;long;;Â Uber TechnologiesÂ (mobility and delivery strength with improving profitability)
2026-05-07;08:15;short;EURJPY;short;;Euro vs Japanese Yen (yen intervention risk rising after sharp JPY weakness)Â
2026-05-07;08:15;short;HG;short;;Copper Futures (global growth slowdown concerns and weakening industrial demand signals)Â
2026-05-07;08:15;short;NQ;short;;Nasdaq 100 Index (AI-driven melt-up with crowded positioning and deteriorating breadth)Â
2026-05-07;08:15;short;ZN;short;;US 10Y Treasury Note Futures (higher-for-longer Fed expectations remain bearish for bonds)Â
2026-05-08;;daily_sentiment;ARM;long;60;
2026-05-08;;daily_sentiment;MDB;long;62;
2026-05-08;;daily_sentiment;MPC;short;58;
2026-05-08;;daily_sentiment;OXY;short;58;
2026-05-08;;daily_sentiment;SNOW;short;55;
2026-05-08;;daily_top5;ARM;long;60;
2026-05-08;;daily_top5;MDB;long;62;
2026-05-08;;daily_top5;MPC;long;58;
2026-05-08;;daily_top5;OXY;long;58;
2026-05-08;;daily_top5;SNOW;long;55;
2026-05-08;08:13;longeq;BA;long;;Â BoeingÂ (renewed aerospace and defense order optimism)
2026-05-08;08:13;longeq;OXY;long;;Â Occidental PetroleumÂ (oil strength supported by geopolitical supply concerns)
2026-05-08;08:13;longeq;PLTR;long;;Â Palantir TechnologiesÂ (AI and defense spending momentum remains elevated)
2026-05-08;08:13;longeq;SMCI;long;;Â Super Micro ComputerÂ (continued demand for AI server infrastructure)
2026-05-08;08:13;longeq;SNOW;long;;Â SnowflakeÂ (enterprise AI and data platform rotation continues)
2026-05-08;08:15;short;ARM;short;;Â Arm HoldingsÂ (post-earnings weakness and failed momentum continuation after AI rally)Â
2026-05-08;08:15;short;CL;short;;WTI Crude Oil Futures (Iran deal optimism triggered breakdown from recent spike highs)Â
2026-05-08;08:15;short;DAX;short;;German DAX Index (Europe remains highly exposed to energy and inflation shocks)Â
2026-05-08;08:15;short;EURUSD;short;;Euro vs US Dollar (energy vulnerability and weaker European macro backdrop)Â
2026-05-08;08:15;short;ZN;short;;US 10Y Treasury Note Futures (yields breaking higher keeps pressure on duration trades)Â
2026-05-09;08:13;longeq;AMD;long;;Â Advanced Micro DevicesÂ (AI accelerator demand and chip sector strength persist)
2026-05-09;08:13;longeq;ARM;long;;Â Arm HoldingsÂ (AI semiconductor momentum and licensing strength continue)
2026-05-09;08:13;longeq;FSLR;long;;Â First SolarÂ (renewable energy support tied to new policy initiatives)
2026-05-09;08:13;longeq;NOC;long;;Â Northrop GrummanÂ (defense sector bid remains strong on geopolitical tension)
2026-05-09;08:13;longeq;PANW;long;;Â Palo Alto NetworksÂ (cybersecurity demand elevated after global cyber incident headlines)
2026-05-09;08:15;short;CL;short;;WTI Crude Oil Futures (peace-deal optimism and failed breakout create downside intraday setup)Â
2026-05-09;08:15;short;EURUSD;short;;Euro vs US Dollar (European growth vulnerability and energy exposure remain bearish)Â
2026-05-09;08:15;short;RTY;short;;Russell 2000 Index (small caps pressured by sticky inflation and higher-for-longer yields)Â
2026-05-09;08:15;short;ZN;short;;US 10Y Treasury Note Futures (hawkish repricing and rising inflation expectations continue pressuring bonds)Â
2026-05-10;08:13;longeq;CRWD;long;;Â CrowdStrike HoldingsÂ (cybersecurity demand rising after new global breach reports)
2026-05-10;08:13;longeq;LMT;long;;Â Lockheed MartinÂ (defense flows continue on escalating geopolitical risk)
2026-05-10;08:13;longeq;MRVL;long;;Â Marvell TechnologyÂ (AI networking and data-center demand remain strong)
2026-05-10;08:13;longeq;SHOP;long;;Â ShopifyÂ (e-commerce momentum and strong growth sentiment)
2026-05-10;08:13;longeq;XOM;long;;Â Exxon MobilÂ (energy sector supported by higher crude volatility)
2026-05-10;08:15;short;CL;short;;WTI Crude Oil Futures (Iran peace-deal optimism continues pressuring oil lower intraday)Â
2026-05-10;08:15;short;EURUSD;short;;Euro vs US Dollar (Europe more exposed to energy shock and weak growth backdrop)Â
2026-05-10;08:15;short;SMH;short;;VanEck Semiconductor ETF (semis extremely overbought after strongest multi-week surge since 2009)Â
2026-05-10;08:15;short;ZN;short;;US 10Y Treasury Note Futures (inflation fears and elevated yields remain bearish for bonds)Â
2026-05-11;;daily_sentiment;AAPL;long;58;
2026-05-11;;daily_sentiment;AMD;long;62;
2026-05-11;;daily_sentiment;MSFT;long;60;
2026-05-11;;daily_sentiment;NVDA;long;64;
2026-05-11;;daily_sentiment;TSLA;short;64;
2026-05-11;;daily_top5;AAPL;long;58;
2026-05-11;;daily_top5;AMD;long;62;
2026-05-11;;daily_top5;MSFT;long;60;
2026-05-11;;daily_top5;NVDA;long;64;
2026-05-11;;daily_top5;TSLA;long;64;
2026-05-11;08:13;longeq;ANET;long;;Â Arista NetworksÂ (AI data-center networking demand remains strong)
2026-05-11;08:13;longeq;DVN;long;;Â Devon EnergyÂ (oil producers bid on renewed crude supply concerns)
2026-05-11;08:13;longeq;NOW;long;;Â ServiceNowÂ (enterprise AI workflow spending continues accelerating)
2026-05-11;08:13;longeq;RTX;long;;Â RTX CorpÂ (defense stocks supported by ongoing geopolitical tensions)
2026-05-11;08:13;longeq;TSLA;long;;Â TeslaÂ (EV momentum and autonomous driving optimism returning)
2026-05-11;08:15;short;ES;short;;S&P 500 Futures (breadth deterioration and overextended positioning after AI-led rally)
2026-05-11;08:15;short;GBPJPY;short;;British Pound vs Japanese Yen (yen strengthening on renewed intervention expectations)
2026-05-11;08:15;short;HG;short;;Copper Futures (China industrial slowdown and breakdown from recent support zone)
2026-05-11;08:15;short;HYG;short;;Â iShares iBoxx $ High Yield Corporate Bond ETFÂ (credit spreads widening as recession pricing accelerates)
2026-05-11;08:15;short;TSLA;short;;Â Tesla, Inc.Â (weak China EV demand data and failed rebound below resistance)
2026-05-12;;daily_sentiment;AAPL;long;58;
2026-05-12;;daily_sentiment;AMZN;long;58;
2026-05-12;;daily_sentiment;GOOGL;long;63;
2026-05-12;;daily_sentiment;NVDA;long;62;
2026-05-12;;daily_sentiment;TSLA;short;58;
2026-05-12;;daily_top5;AAPL;long;58;
2026-05-12;;daily_top5;AMZN;long;58;
2026-05-12;;daily_top5;GOOGL;long;63;
2026-05-12;;daily_top5;NVDA;long;62;
2026-05-12;;daily_top5;TSLA;long;58;
2026-05-12;08:13;longeq;DDOG;long;;Â DatadogÂ (cloud and AI observability demand supporting software momentum)
2026-05-12;08:13;longeq;HII;long;;Â Huntington Ingalls IndustriesÂ (defense sector strength tied to naval spending focus)
2026-05-12;08:13;longeq;MSTR;long;;Â MicroStrategyÂ (bitcoin strength driving high-beta crypto equity flows)
2026-05-12;08:13;longeq;NVDA;long;;Â NVIDIAÂ (AI infrastructure demand and semiconductor momentum remain dominant)
2026-05-12;08:13;longeq;PWR;long;;Â Quanta ServicesÂ (power-grid and data-center buildout spending accelerating)
2026-05-12;08:15;short;AUDUSD;short;;Australian Dollar vs US Dollar (China slowdown concerns weakening commodity-linked FX)
2026-05-12;08:15;short;IWM;short;;Â iShares Russell 2000 ETFÂ (small caps underperforming as financing pressures intensify)
2026-05-12;08:15;short;NKY;short;;Nikkei 225 Index (yen rebound pressure and overheated AI/export positioning)
2026-05-12;08:15;short;SI;short;;Silver Futures (failed breakout alongside stronger USD and rising real yields)
2026-05-13;;daily_sentiment;AMZN;long;60;
2026-05-13;;daily_sentiment;BA;short;62;
2026-05-13;;daily_sentiment;FDX;short;62;
2026-05-13;;daily_sentiment;GLW;long;58;
2026-05-13;;daily_sentiment;MU;long;58;
2026-05-13;;daily_top5;AMZN;long;60;
2026-05-13;;daily_top5;BA;long;62;
2026-05-13;;daily_top5;FDX;long;62;
2026-05-13;;daily_top5;GLW;long;58;
2026-05-13;;daily_top5;MU;long;58;
2026-05-13;08:13;longeq;GD;long;;Â General DynamicsÂ (defense spending outlook remains supportive globally)
2026-05-13;08:13;longeq;GEV;long;;Â GE VernovaÂ (power infrastructure demand rising from AI data-center expansion)
2026-05-13;08:13;longeq;MU;long;;Â Micron TechnologyÂ (memory-chip pricing and AI server demand strengthening)
2026-05-13;08:13;longeq;NET;long;;Â CloudflareÂ (cybersecurity and AI traffic growth driving momentum)
2026-05-13;08:13;longeq;TTWO;long;;Â Take-Two Interactive SoftwareÂ (gaming sector momentum tied to major release expectations)
2026-05-13;08:15;short;GBPUSD;short;;British Pound vs US Dollar (UK political instability and rising gilt stress weakening sterling)Â
2026-05-13;08:15;short;RTY;short;;Russell 2000 Index (small caps vulnerable to higher financing costs and persistent inflation)Â
2026-05-13;08:15;short;SMH;short;;VanEck Semiconductor ETF (semiconductor profit-taking accelerating after extreme AI-driven overextension)Â
2026-05-13;08:15;short;TSLA;short;;Â Tesla, Inc.Â (consumer discretionary pressure rising with oil-driven inflation shock)Â
2026-05-13;08:15;short;ZN;short;;US 10Y Treasury Note Futures (rising inflation expectations and surging yields remain bearish for bonds)Â
2026-05-14;;daily_sentiment;CSCO;short;58;
2026-05-14;;daily_sentiment;CSCO;short;58;
2026-05-14;;daily_sentiment;JNJ;short;63;
2026-05-14;;daily_sentiment;MU;short;60;
2026-05-14;;daily_sentiment;NVDA;short;62;
2026-05-14;;daily_top5;CSCO;long;58;
2026-05-14;;daily_top5;CSCO;long;58;
2026-05-14;;daily_top5;JNJ;long;63;
2026-05-14;;daily_top5;MU;long;60;
2026-05-14;;daily_top5;NVDA;long;62;
2026-05-14;08:13;longeq;AVGO;long;;Â BroadcomÂ (AI networking and custom chip demand remain elevated)
2026-05-14;08:13;longeq;HAL;long;;Â HalliburtonÂ (energy services supported by rising crude supply concerns)
2026-05-14;08:13;longeq;PLTR;long;;Â Palantir TechnologiesÂ (government and defense AI spending momentum continuing)
2026-05-14;08:13;longeq;RKLB;long;;Â Rocket LabÂ (space and defense launch sector attracting speculative flows)
2026-05-14;08:13;longeq;ZS;long;;Â ZscalerÂ (cybersecurity strength after renewed enterprise threat warnings)
2026-05-14;08:15;short;CL;short;;WTI Crude Oil Futures (demand destruction signals and volatile peace-talk headlines create downside pressure)Â
2026-05-14;08:15;short;GBPUSD;short;;British Pound vs US Dollar (UK political instability and stronger USD trend weaken sterling)Â
2026-05-14;08:15;short;SMH;short;;VanEck Semiconductor ETF (AI-chip positioning overcrowded after vertical rally into record highs)Â
2026-05-14;08:15;short;TSLA;short;;Â Tesla, Inc.Â (momentum exhaustion as yields and inflation fears pressure high-duration tech)Â
2026-05-14;08:15;short;ZN;short;;US 10Y Treasury Note Futures (hot inflation data and rising 5% long-end yields remain bearish for bonds)Â
2026-05-15;;daily_sentiment;BA;short;60;
2026-05-15;;daily_sentiment;CSCO;long;58;
2026-05-15;;daily_sentiment;JNJ;long;62;
2026-05-15;;daily_sentiment;NVDA;long;65;
2026-05-15;;daily_sentiment;TSLA;short;62;
2026-05-15;;daily_top5;BA;long;60;
2026-05-15;;daily_top5;CSCO;long;58;
2026-05-15;;daily_top5;JNJ;long;62;
2026-05-15;;daily_top5;NVDA;long;65;
2026-05-15;;daily_top5;TSLA;long;62;
2026-05-15;08:13;longeq;APP;long;;Â AppLovinÂ (ad-tech momentum and strong growth sentiment continuing)
2026-05-15;08:13;longeq;BA;long;;Â BoeingÂ (commercial aerospace rebound and defense order flow improving)
2026-05-15;08:13;longeq;CRDO;long;;Â Credo Technology GroupÂ (high-speed connectivity demand tied to AI clusters accelerating)
2026-05-15;08:13;longeq;NEE;long;;Â NextEra EnergyÂ (utilities and power-generation names gaining on AI electricity demand)
2026-05-15;08:13;longeq;SMCI;long;;Â Super Micro ComputerÂ (AI server demand and infrastructure spending remain aggressive)
2026-05-15;08:15;short;GBPUSD;short;;British Pound vs US Dollar (stronger USD and rising global rate fears pressure sterling)Â
2026-05-15;08:15;short;QQQ;short;;Â Invesco QQQ TrustÂ (Nasdaq overstretched as inflation and bond yields surge higher)Â
2026-05-15;08:15;short;RTY;short;;Russell 2000 Index (small caps weakening under elevated financing and inflation stress)Â
2026-05-15;08:15;short;SMH;short;;VanEck Semiconductor ETF (AI-chip momentum extremely crowded after record rally)Â
2026-05-15;08:15;short;ZN;short;;US 10Y Treasury Note Futures (higher oil and inflation expectations continue crushing bonds)Â
2026-05-16;08:15;longeq;AMD;long;;Â Advanced Micro DevicesÂ (AI chip demand and semiconductor momentum remain strong)
2026-05-16;08:15;longeq;CEG;long;;Â Constellation EnergyÂ (nuclear and power demand tied to AI infrastructure growth)
2026-05-16;08:15;longeq;FSLR;long;;Â First SolarÂ (clean-energy manufacturing support and energy-security focus)
2026-05-16;08:15;longeq;KTOS;long;;Â Kratos Defense & Security SolutionsÂ (drone and defense-tech spending trends accelerating)
2026-05-16;08:15;longeq;SNOW;long;;Â SnowflakeÂ (enterprise AI data-platform spending continuing higher)
2026-05-16;08:15;short;ARKK;short;;Â ARK Innovation ETFÂ (high-beta tech under pressure from rising real yields)
2026-05-16;08:15;short;EURJPY;short;;Euro vs Japanese Yen (risk-off flows strengthening yen amid global growth concerns)
2026-05-16;08:15;short;HG;short;;Copper Futures (weak China property data and failed breakout below resistance)
2026-05-16;08:15;short;TLT;short;;Â iShares 20+ Year Treasury Bond ETFÂ (persistent inflation fears continue driving long-duration bond weakness)
2026-05-17;08:16;longeq;ARM;long;;Â Arm HoldingsÂ (AI smartphone and datacenter chip demand strengthening)
2026-05-17;08:16;longeq;LMT;long;;Â Lockheed MartinÂ (global defense spending and missile demand remain elevated)
2026-05-17;08:16;longeq;NRG;long;;Â NRG EnergyÂ (power-demand surge tied to AI compute expansion)
2026-05-17;08:16;longeq;PANW;long;;Â Palo Alto NetworksÂ (cybersecurity spending supported by rising state-linked threats)
2026-05-17;08:16;longeq;VRT;long;;Â Vertiv HoldingsÂ (AI datacenter cooling and power infrastructure momentum continuing)
2026-05-17;08:15;short;AAPL;short;;Â Apple Inc.Â (China smartphone weakness and failed breakout below major resistance)
2026-05-17;08:15;short;AUDJPY;short;;Australian Dollar vs Japanese Yen (risk-off positioning and weaker China-linked demand hurting AUD)
2026-05-17;08:15;short;DAX;short;;German DAX Index (European industrial slowdown and deteriorating export sentiment)
2026-05-17;08:15;short;HYG;short;;Â iShares iBoxx $ High Yield Corporate Bond ETFÂ (credit spreads widening as recession fears return)
2026-05-17;08:15;short;XAUUSD;short;;Gold vs US Dollar (stronger dollar and rising Treasury yields pressuring precious metals)
2026-05-18;;daily_sentiment;BRK-B;neutral;58;
2026-05-18;;daily_sentiment;DAL;short;60;
2026-05-18;;daily_sentiment;GOOG;long;62;
2026-05-18;;daily_sentiment;NVDA;short;63;
2026-05-18;;daily_sentiment;TSLA;short;58;
2026-05-18;;daily_top5;BRK-B;long;58;
2026-05-18;;daily_top5;DAL;long;60;
2026-05-18;;daily_top5;GOOG;long;62;
2026-05-18;;daily_top5;NVDA;long;63;
2026-05-18;;daily_top5;TSLA;long;58;
2026-05-18;08:15;longall;EWZ;long;;iShares MSCI Brazil ETF (oil-export exposure benefiting Brazil equities)Â
2026-05-18;08:15;longall;KWEB;long;;KraneShares CSI China Internet ETF (Chinese AI and tech stimulus flows accelerating)Â
2026-05-18;08:15;longall;SMH;long;;VanEck Semiconductor ETF (AI capex and chip demand continue driving semis higher)Â
2026-05-18;08:15;longall;TLT;long;;iShares 20+ Year Treasury Bond ETF (risk-off pressure may trigger bond rebound after yield spike)Â
2026-05-18;08:15;longall;USO;long;;United States Oil Fund (Hormuz disruption and oil spike supporting energy momentum)Â
2026-05-18;08:15;longeq;ANET;long;;Â Arista NetworksÂ (AI datacenter networking demand continuing to accelerate)
2026-05-18;08:15;longeq;CYBR;long;;Â CyberArkÂ (identity-security demand increasing after new cyber threat escalation)
2026-05-18;08:15;longeq;ETN;long;;Â EatonÂ (electrical infrastructure demand rising from power-grid expansion)
2026-05-18;08:15;longeq;MRVL;long;;Â Marvell TechnologyÂ (custom AI silicon and cloud connectivity momentum strong)
